Type,Country,Area,Activity,Sex,Fatal (Y/N),Time,Investigator or Source,Year,Month
Unprovoked,AUSTRALIA,New South Wales,"Other random, unclassifiable or silly activities",M,Y,Morning,"G.P. Whitley, ref. Dr. Cleland, 1924; V.M. Coppleson (1962), p.79; A. Sharpe, p.71",1916.0,Dec
Unprovoked,AUSTRALIA,New South Wales,Swimming related,F,N,Morning,"A. Sharpe, p.71",1916.0,Dec
Unprovoked,AUSTRALIA,Queensland,Swimming related,M,Y,Morning,"Cairns Post, 11/11/1916",1916.0,Nov
Unprovoked,AUSTRALIA,Queensland,Beach activities,M,Y,Evening,"Brisbane Courier, 11/10/1916",1916.0,Nov
Provoked,USA,Florida,Fishing related,M,Y,,"V.M. Coppleson (1958), p.251; R.F. Hutton; NY Times, 10/12/1916, p.8 ",1916.0,Oct
Unprovoked,USA,Louisiana,"Other random, unclassifiable or silly activities",M,N,,"The News, 8/15/1916",1916.0,Aug
Unprovoked,USA,North Carolina,Fishing related,M,N,,"C. Creswell, GSAF",1916.0,Jul
Invalid,USA,New York,Swimming related,F,,Morning,"New York Times, 7/14/1916",1916.0,Jul
Unprovoked,USA,New York,Swimming related,M,N,,"NY Tribune, 7/14/1916",1916.0,Jul
Unprovoked,USA,New Jersey,Swimming related,M,N,,"R. Fernicola, GSAF",1916.0,Jul
Unprovoked,USA,New Jersey,Swimming related,M,Y,,"R. Fernicola, GSAF",1916.0,Jul
Unprovoked,USA,New Jersey,Swimming related,M,Y,Morning,"R. Fernicola, GSAF ",1916.0,Jul
Unprovoked,SPAIN,Gran Canaria,Diving activities,M,N,,C. Moore. GSAF,1916.0,Jul
Unprovoked,PHILIPPINES,Luzon Island,Beach activities,M,N,,"The Sun, 12/16/1917",1916.0,Jul
Unprovoked,USA,New Jersey,Swimming related,M,Y,Afternoon,"R. Fernicola, GSAF",1916.0,Jul
Unprovoked,USA,New Jersey,Swimming related,M,Y,Afternoon,"R. Fernicola, GSAF",1916.0,Jul
Unprovoked,USA,New Jersey,Swimming related,M,N,,C. Phinizy,1916.0,Jun
Unprovoked,AUSTRALIA,New South Wales,Swimming related,M,Y,,"Modesto Evening News, 4/25/1916",1916.0,Apr
Unprovoked,AUSTRALIA,Victoria,"Other random, unclassifiable or silly activities",M,Y,,"Argus, 3/5/1917",1916.0,Apr
Unprovoked,AUSTRALIA,New South Wales,Beach activities,M,N,Afternoon,"Argus, 4/21/1916",1916.0,Mar
Unprovoked,AUSTRALIA,Torres Strait,Diving activities,M,N,,"Big Piney Examiner, 12/9/1915",1915.0,Dec
Unprovoked,AUSTRALIA,Queensland,Beach activities,M,N,,"Argus, 11/11/1915",1915.0,Nov
Unprovoked,AUSTRALIA,New South Wales,Beach activities,M,N,,"Sydney Morning Herald, 11/9/1915; V.M. Coppleson (1962), p.245 ",1915.0,Nov
Unprovoked,MEXICO,Tamaulipas,Fishing related,M,Y,,"Oakland Tribune, 7/6/1915",1915.0,Jul
Unprovoked,AUSTRALIA,Torres Strait,Board involved activity,M,N,,"N. Bartlett, pp.234",1915.0,Mar
Unprovoked,AUSTRALIA,Queensland,Swimming related,M,N,,"Brisbane Courier, 2/8/1915",1915.0,Feb
Unprovoked,AUSTRALIA,New South Wales,Beach activities,M,Y,,"G.P. Whitley, citing Argus (Melbourne) 1/5/1915; V.M. Coppleson (1958), p.70",1915.0,Jan
Unprovoked,AUSTRALIA,Queensland,Swimming related,M,N,,"Northern Miner, 12/4/1914",1914.0,Dec
Sea Disaster,SAMOA,Apolima Strait,Board involved activity,F,N,,"Evening Post, 12/2/1914",1914.0,Oct
Unprovoked,JAMAICA,Kingston Parish,Board involved activity,M,Y,,"Stevens Point Daily Journal, 9/26/1914, p.2 ",1914.0,Sep
Unprovoked,USA,Louisiana,Swimming related,M,Y,,"Washington Post, 9/10/1914, p.6",1914.0,Sep
Unprovoked,CROATIA,Zadar County,"Other random, unclassifiable or silly activities",F,N,,"C. Moore, GSAF",1914.0,Jul
Provoked,USA,Louisiana,Fishing related,M,N,,"Lima Daily News, 7/9/1914",1914.0,Jul
Boating,MONTENEGRO,Adriatic Sea,Fishing related,M,N,Morning,"C. Moore, GSAF",1914.0,Jun
Unprovoked,AUSTRALIA,Victoria,Beach activities,M,Y,Afternoon,"Evening Post, 6/11/1914",1914.0,Jun
Sea Disaster,NEW CALEDONIA,South Province,Swimming related,M,Y,,"The Mercury, 6/23/1914",1914.0,May
Provoked,USA,Florida,Fishing related,F,N,Afternoon,"Evening Independent, 5/14/1914, p.1",1914.0,May
Sea Disaster,GUYANA,Essequibo,"Other random, unclassifiable or silly activities",M,Y,,"C. Moore, GSAF",1914.0,Mar
Unprovoked,USA,Hawaii,Consequence of handeling sharks,M,Y,,C.H. Townsend,1914.0,Mar
Unprovoked,AUSTRALIA,South Australia,Beach activities,M,N,,"The Advertiser, 2/10/1914",1914.0,Feb
Unprovoked,AUSTRALIA,New South Wales,"Other random, unclassifiable or silly activities",M,N,,"Oakland Tribune, 3/241914, p.22",1914.0,Feb
Unprovoked,AUSTRALIA,Queensland,Beach activities,F,N,,"The Queenslandert , 1/17/1914",1914.0,Jan
Unprovoked,NIGERIA,Lagos ,"Other random, unclassifiable or silly activities",M,Y,,"The Times (London), 7/21/1914, p.7; Lima Daily News, 1/10/1914",1913.0,Nov
Unprovoked,AUSTRALIA,Queensland,Swimming related,M,N,,"Sydney Morning Herald, 11/24/1913 ",1913.0,Nov
Provoked,USA,Florida,Fishing related,M,N,,"Evening Independent, 5/22/1913",1913.0,May
Provoked,AUSTRALIA,New South Wales,"Other random, unclassifiable or silly activities",M,N,,"Northern Star, 5/7/1913",1913.0,May
Unprovoked,AUSTRALIA,Torres Strait,Diving activities,M,N,,"N. Bartlett, pp.232-233; V.M. Coppleson (1958), p.7 ",1913.0,Jan
Unprovoked,REUNION,Saint-Denis,Swimming related,M,Y,,H. Cornu,1913.0,
Unprovoked,REUNION,5aint-Denis,Swimming related,M,Y,,H. Cornu,1913.0,
Unprovoked,USA,Georgia,Swimming related,M,Y,,"Atlanta Constitution, 8/31/1912, p.5",1912.0,Aug
Unprovoked,USA,South Carolina,Swimming related,M,N,Afternoon,"Atlanta Constitution, 7/25/1912",1912.0,Jul
Unprovoked,SOLOMON ISLANDS,Central Province,Beach activities,M,Y,,"Sydney Morning Herald, 7/6/1912",1912.0,Jul
Unprovoked,NEW ZEALAND,North Island,Swimming related,M,N,,"Evening Post, 3/20/1912",1912.0,Mar
Provoked,AUSTRALIA,Western Australia,Diving activities,M,N,,"Western Argus, 2/27/1912",1912.0,Feb
Unprovoked,AUSTRALIA,New South Wales,Swimming related,M,N,Afternoon,"Argus (Melbourne) 2/20/1912, p.6; G.P. Whitley, p.260",1912.0,Feb
Unprovoked,NEW CALEDONIA,South Province,Swimming related,M,N,,"Northern Star, 3/16/1912",1912.0,Feb
Unprovoked,AUSTRALIA,New South Wales,Swimming related,M,Y,Afternoon,"Argus (Melbourne) 1/27, 28, 29, 30/1912; G.P. Whitley, p.260; V.M. Coppleson (1962), p.245;  A. Sharpe, p.88",1912.0,Jan
Unprovoked,FIJI,Viti Levu group,Board involved activity,M,Y,,"Clarence & Richmond Examiner, 1/13/1912",1912.0,Jan
Unprovoked,AUSTRALIA,Queensland,Beach activities,M,Y,Morning,"Argus, 1/2/1912",1912.0,Jan
Unprovoked,SPAIN,Balearics,"Other random, unclassifiable or silly activities",M,Y,,C. Moore. GSAF,1912.0,
Unprovoked,USA,South Carolina,Board involved activity,M,Y,,"Fresno Bee, 10/31/1911",1911.0,Oct
Unprovoked,AUSTRALIA,Queensland,Diving activities,M,N,Evening,"Cairns Post, 11/2/1911",1911.0,Oct
Unprovoked,USA,Texas,Board involved activity,M,Y,Morning,"The Sun, 7/13/1913; V.M. Coppleson (1962), p.249",1911.0,Sep
Unprovoked,USA,Florida,Swimming related,M,Y,,"The Sun, 7/13/1913; Washington Post, 9/21/1911; V.M. Coppleson (1962) p.249",1911.0,Sep
Unprovoked,USA,Florida,Beach activities,M,N,,"Sun, 7/13/1913; V.M. Coppleson (1962), p.249",1911.0,Sep
Unprovoked,SPAIN,Málaga ,Beach activities,M,Y,,C. Moore. GSAF,1911.0,Jul
Provoked,USA,Delaware,Fishing related,M,N,,"Washington Post, 7/16/1911",1911.0,Jul
Unprovoked,SOUTH AFRICA,Western Cape Province,Beach activities,M,Y,Evening,"Cape Mercantile Advertiser, 5/16/1911; M. Levine, GSAF",1911.0,May
Provoked,USA,Texas,Fishing related,M,N,,"Daily Advocate, 5/1/1911",1911.0,May
Unprovoked,SOUTH AFRICA,Western Cape Province,Swimming related,M,Y,,"Cape Mercantile Advertiser, 5/2/1911, M. Levine, GSAF",1911.0,May
Unprovoked,AUSTRALIA,Torres Strait,Swimming related,M,Y,,"Northern Star, 3/29/1911",1911.0,Mar
Sea Disaster,AUSTRALIA,Western Australia,"Other random, unclassifiable or silly activities",M,N,,"Washington Post, 1/26/1913",1911.0,Jan
Unprovoked,USA,Texas,Swimming related,M,N,,D.G. McComb,1911.0,
Unprovoked,NEW ZEALAND,North Island,Fishing related,M,Y,,H.C. Chapman,1911.0,
Sea Disaster,AUSTRALIA,Western Australia,"Other random, unclassifiable or silly activities",M,Y,,"Iowa City Citizen, 12/23/1910",1910.0,Dec
Provoked,NORTH ATLANTIC OCEAN,Georges Bank,Fishing related,M,N,,"NY Times, 11/30/1910",1910.0,Nov
Unprovoked,AUSTRALIA,Queensland,Beach activities,M,N,,"The Advertiser, 11/25/1910",1910.0,Nov
Unprovoked,PANAMA,Colón Province,Board involved activity,M,Y,,"The Ogden Standard, 4/13/1910",1910.0,Mar
Unprovoked,NEW ZEALAND,North Island,Swimming related,M,N,Evening,"Poverty Bay Herald, 3/9/1910",1910.0,Mar
Unprovoked,AUSTRALIA,Western Australia,Board involved activity,M,N,Nightime,"Western Mail, 2/26/1910",1910.0,Feb
Unprovoked,PHILIPPINES,Luzon Island,Swimming related,M,UNKNOWN,,"V.M. Coppleson (1958), p.264",1910.0,
Unprovoked,AUSTRALIA,New South Wales,Board involved activity,M,Y,,"Star, 12/15/1909",1909.0,Dec
Provoked,AUSTRALIA,New South Wales,Fishing related,M,N,,"The Advertiser, 12/9/1909",1909.0,Dec
Provoked,USA,Delaware,"Other random, unclassifiable or silly activities",M,N,,"Gettysburg Times, 9/4/1909",1909.0,Sep
Unprovoked,USA,Florida,Board involved activity,M,Y,,"Laurel Ledger, 8/19/1909",1909.0,Aug
Unprovoked,USA,New York,Board involved activity,M,N,Afternoon,"NY Times, 7/25/1909",1909.0,Jul
Unprovoked,USA,Florida,Swimming related,M,N,,"News Herald, 7/29/2001",1909.0,Jul
Unprovoked,MEXICO,Guerrero,Beach activities,F,Y,,"Adams County News, 6/26/1909",1909.0,Jun
Sea Disaster,AUSTRALIA,Queensland,Board involved activity,M,Y,,"Australian Zoologist, viii., 1937, p.207",1909.0,Jun
Provoked,SPAIN,Andalucia,Fishing related,M,N,,"C. Moore, GSAF",1909.0,Apr
Unprovoked,TUNISIA,Sfax,Diving activities,M,Y,,"C. Moore, GSAF; Petit Paisien, 4/15/1909 ",1909.0,Apr
Sea Disaster,SOUTH AFRICA,South Atlantic Ocean,"Other random, unclassifiable or silly activities",F,Y,,"L. Green, GSAF",1909.0,Mar
Unprovoked,SOUTH AFRICA,Western Cape Province,Swimming related,M,Y,,"Fairbridge Index, Cape Archives, M. Levine, GSAF",1908.0,Dec
Unprovoked,MEXICO,Quintana Roo,Swimming related,M,Y,,"Lowell Sun, 12/16/1908; V.M. Coppleson (1962), p.247; H.D. Baldridge, p.161",1908.0,Dec
Unprovoked,AUSTRALIA,Torres Strait,"Other random, unclassifiable or silly activities",M,Y,,"Northern Territory Times & Gazette, 9/25/1908",1908.0,Sep
Unprovoked,USA,California,Fishing related,M,N,,"Los Angeles Times, 9/6/1908, p.I6",1908.0,Sep
Unprovoked,SPAIN,Galicia,Board involved activity,M,Y,,"Poverty Bay Herald, 10/14/1908",1908.0,Aug
Unprovoked,CROATIA,Adriatic Sea,"Other random, unclassifiable or silly activities",F,Y,,"A. De Maddalena; M. Zuffa (pers. Comm.), Anon. (1908); C. Moore, GSAF",1908.0,Jul
Unprovoked,EGYPT,Gulf of Suez,"Other random, unclassifiable or silly activities",M,Y,,"Bay of Plenty Times, 6/26/2008",1908.0,Jun
Sea Disaster,USA,Georgia,"Other random, unclassifiable or silly activities",M,Y,,"New York Times, 6/15/1908",1908.0,Jun
Sea Disaster,PAPUA NEW GUINEA,New Britain,"Other random, unclassifiable or silly activities",.,Y,,"Taranaki Herald, 6/2/1908",1908.0,Jun
Sea Disaster,INDONESIA,Java,"Other random, unclassifiable or silly activities",F,Y,,"The Advertiser, 6/26/1908",1908.0,May
Unprovoked,USA,Hawaii,Fishing related,M,Y,,"C.H. Townsend, Bull. N.Y. Zoological Society, 11-12/1931",1908.0,Jan
Unprovoked,AUSTRALIA,New South Wales,Beach activities,M,Y,,"R.D. Weeks, GSAF; Otago Daily Times, 12/24/1907",1907.0,Dec
Unprovoked,AUSTRALIA,Torres Strait,Beach activities,M,Y,,"The Queenslander, 10/26/1907",1907.0,Oct
Unprovoked,CHINA,Hong Kong,Fishing related,M,N,,"Dawson Daily News, 11/20/1907",1907.0,Oct
Unprovoked,CHINA,Hong Kong,Fishing related,M,Y,,"Dawson Daily News, 11/20/1907",1907.0,Oct
Unprovoked,AUSTRALIA,New South Wales,Beach activities,M,N,Morning,"Evening Post, 10/14/1907",1907.0,Oct
Unprovoked,USA,Hawaii,Fishing related,M,N,Morning,"C. Townsend; Pacific Commerical Advertiser, 10/13/1907; J. Borg, p.69; L. Taylor (1993), pp.94-95; Honolulu Advertiser, 8/9/1953",1907.0,Oct
Unprovoked,CROATIA," Split-Dalmatia Count,",Swimming related,F,Y,,"C. Moore, GSAF",1907.0,Sep
Unprovoked,CROATIA, Primorje-Gorski Kotar County,Swimming related,F,Y,,"Ogden Standard, 8/13/1907",1907.0,Aug
Unprovoked,CROATIA, Primorje-Gorski Kotar County,Swimming related,M,Y,,"Ogden Standard, 8/13/1907",1907.0,Aug
Unprovoked,USA,New Jersey,Beach activities,M,N,,"New Oxford Item, 8/8/1907",1907.0,Aug
Unprovoked,CROATIA," Split-Dalmatia Count,",Swimming related,F,Y,,"C. Moore, S. Navajas & R. Rocconi, GSAF",1907.0,Jul
Unprovoked,USA,South Carolina,"Other random, unclassifiable or silly activities",M,N,,E. M. Burton,1907.0,Jul
Unprovoked,MEXICO,Oaxaca,Beach activities,M,N,,"Los Angles Times, 8/7/1907, p.II11",1907.0,Apr
Unprovoked,USA,Florida,Fishing related,M,Y,,"The Sun, 7/13/1913  reprinted article from Punta Gorda Herald of 3/31/1907. NOTE: V.M. Coppleson (1962), p.246 lists the location as Punta Gorda, British Honduras",1907.0,Mar
Unprovoked,MALTA,Harare Province,Fishing related,M,Y,,"A. De Maddalena, citing Mojetta, et.al",1907.0,Mar
Unprovoked,PHILIPPINES,Luzon Island,"Other random, unclassifiable or silly activities",M,N,,"Souix Vally News, 4/4/1907; V.M. Coppleson (1958), p.264",1907.0,Feb
Unprovoked,NEW ZEALAND,South Island,Beach activities,M,Y,,"R.D. Weeks, GSAF; Otago Daily Times, 1/13/1962",1907.0,Feb
Unprovoked,AUSTRALIA,Queensland,Beach activities,M,Y,Morning,"The Queenslander, 2/9/1907",1907.0,Feb
Unprovoked,VIETNAM,Khánh Hòa Province,Fishing related,M,N,,G. Vassal,1907.0,
Unprovoked,USA,Hawaii,Fishing related,M,Y,,"C. H. Townsend; G. H. Balazs & A. H. Kam; J. Borg, p.69; L. Taylor (1993), pp.94-95",1907.0,
Unprovoked,JAMAICA,Westmoreland Parish,Fishing related,M,N,,"The Gleaner (Jamaica), 11/20/1906",1906.0,Nov
Unprovoked,USA,Hawaii,Swimming related,M,Y,,"Washington Post, 10/10/1906",1906.0,Oct
Unprovoked,USA,Hawaii,Diving activities,M,N,,"Washington Post, 10/10/1906",1906.0,Oct
Unprovoked,USA,Hawaii,Swimming related,M,Y,,"Washington Post, 10/10/1906",1906.0,Oct
Unprovoked,INDONESIA,Java,Swimming related,M,N,,"Atlanta Constitution, 9/27/1906",1906.0,Sep
Unprovoked,INDONESIA,Java,Swimming related,M,Y,,"Atlanta Constitution, 9/27/1906",1906.0,Sep
Unprovoked,AUSTRALIA,Torres Strait,Swimming related,M,Y,,"Wanganui Herald, 9/12/1906",1906.0,Sep
Provoked,USA,California,Fishing related,M,N,,"L.A.Times, 10/1/1906",1906.0,Sep
Unprovoked,YEMEN ,Aden,Diving activities,M,N,,S. Samuels,1906.0,Aug
Unprovoked,USA,Maryland,Board involved activity,M,Y,,"Washington Post, 8/11/1906",1906.0,Aug
Unprovoked,USA,Mississippi,Swimming related,M,Y,,"The Courier, 7/5/1906",1906.0,Jul
Unprovoked,INDONESIA,Maluku Province,Diving activities,M,Y,,"The Advertiser, 5/16/1906",1906.0,Apr
Provoked,AUSTRALIA,Victoria,Consequence of handeling sharks,M,N,,"The Argus, 4/18/1906",1906.0,Apr
Unprovoked,AUSTRALIA,Queensland,Diving activities,M,Y,,"Morning Post, 4/20/1906",1906.0,Apr
Unprovoked,AUSTRALIA,New South Wales,Beach activities,M,Y,Morning,"J. Green, p.31",1906.0,Jan
Unprovoked,SOUTH AFRICA,KwaZulu-Natal,"Other random, unclassifiable or silly activities",M,Y,Afternoon,"Natal Mercury Pictorial, 1/31/1906; M. Levine, GSAF",1906.0,Jan
Unprovoked,SOUTH AFRICA,KwaZulu-Natal,"Other random, unclassifiable or silly activities",M,Y,Morning,"Natal Mercury 1/1/1906; Natal Mercury Pictorial, 1/10/1906;  M. Levine, GSAF",1905.0,Dec
Unprovoked,AUSTRALIA,New South Wales,Swimming related,M,Y,,"The Argus, 9/30/1905",1905.0,Sep
Provoked,USA,Florida,Fishing related,M,N,,"Muncie Evening Press, 8/6/1913",1905.0,Sep
Unprovoked,USA,New Jersey,Swimming related,M,N,,The Sun (undated article),1905.0,Aug
Unprovoked,PHILIPPINES,Luzon Island,Beach activities,M,N,,"Obrien County Bell, 8/31/1905",1905.0,Aug
Unprovoked,USA,North Carolina,Beach activities,M,Y,Afternoon,"C. Creswell, GSAF;  F. Schwartz, p.23",1905.0,Jul
Unprovoked,INDONESIA, Nusa Tenggara,Board involved activity,M,Y,,"C. Moore, GSAF",1905.0,Jul
Unprovoked,USA,North Carolina,Fishing related,M,Y,,"F. Schwartz, p.23 & pers.com to C. Creswell, GSAF",1905.0,Jul
Unprovoked,USA,Florida,Swimming related,M,N,,"Atlanta Constitution, 5/23/1905",1905.0,May
Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Swimming related,M,Y,Afternoon,"Natal Mercury, 4/7/1905; H.Gill & M. Levine, GSAF",1905.0,Apr
Unprovoked,AUSTRALIA,New South Wales,Beach activities,M,N,Morning,"Adelaide Advertiser, 3/31/1905",1905.0,Mar
Unprovoked,PHILIPPINES,Luzon Island,Beach activities,M,N,,"The Sun, undated article; V.M. Coppleson (1958), p.264",1904.0,Nov
Unprovoked,INDIAN OCEAN,Between Noumea & Sydney,Board involved activity,M,Y,,"The Argus, 10/11/1904",1904.0,Oct
Unprovoked,CUBA,Havana Province,Board involved activity,M,Y,,Washington Post 7/19/1905,1904.0,Sep
Unprovoked,CUBA,Villa Clara Province,"Other random, unclassifiable or silly activities",M,Y,,Washington Post 7/19/1905,1904.0,Aug
Unprovoked,USA,New Jersey,"Other random, unclassifiable or silly activities",M,N,,"New York Herald Tribune, 7/29/1904",1904.0,Jul
Unprovoked,USA,Texas,Swimming related,M,Y,,"New York Times, 7/28/1904",1904.0,Jul
Unprovoked,ITALY,Ancona Province,Swimming related,M,Y,,"C. Moore, GSAF, Translations by S. Navajas",1904.0,Jul
Unprovoked,AUSTRALIA,Queensland,Swimming related,M,Y,,"Grey River Argus, 2/26/1904",1904.0,Feb
Unprovoked,NEW ZEALAND,North Island,Swimming related,M,Y,,"Star, 2/4/1904",1904.0,Feb
Unprovoked,NEW CALEDONIA,South Province,Beach activities,M,Y,,"The Advertiser, 2/4/1904",1904.0,Jan
Unprovoked,PHILIPPINES,Quezon,Beach activities,M,N,,"N.Y. Sun, 3/19/1911 ",1904.0,
Unprovoked,USA,Hawaii,Swimming related,M,Y,,"The Sun (no date); D. Baldridge, p.171;  G.H. Balazs, J. Borg, p.69; L. Taylor (1993), pp. 94-95",1904.0,
Unprovoked,CUBA,Havana Province,Board involved activity,M,Y,,"NY Times, 10/18/1903",1903.0,Oct
Unprovoked,USA,New Jersey,Fishing related,M,N,,"Indiana Messenger, 9/16/1903",1903.0,Sep
Unprovoked,AUSTRALIA,New South Wales,Swimming related,M,Y,,"The Advertiser, 6/22/1903",1903.0,Jun
Unprovoked,MEXICO,Veracruz,Beach activities,M,Y,,"Chicago Tribune, 5/5/1903",1903.0,May
Unprovoked,AUSTRALIA,New South Wales,"Other random, unclassifiable or silly activities",M,Y,,"Northern Territory Times, 3/20/1903",1903.0,Mar
Unprovoked,AUSTRALIA,Queensland,Swimming related,M,Y,,"Sydney Morning Herald, 3/16/1903",1903.0,Mar
Unprovoked,USA,Hawaii,Fishing related,M,Y,,"Captain W. Young,  51-52",1903.0,
Unprovoked,NICARAGUA,Rio San Juan,Swimming related,M,Y,Evening,"Racine Daily Journal, 12/22/1902",1902.0,Dec
Unprovoked,AUSTRALIA,New South Wales,Swimming related,M,Y,Afternoon,"The Advertiser, 11/11/1902",1902.0,Nov
Unprovoked,USA,Texas,Fishing related,M,N,,"Victoria Weekly, 1/11/ 1902",1902.0,Nov
Unprovoked,ITALY,Calabria,Swimming related,M,Y,,"C. Moore, GSAF",1902.0,Aug
Boating,CROATIA,Istria County,Fishing related,M,N,,"C. Moore, GSAF",1902.0,Aug
Unprovoked,USA,Hawaii,"Other random, unclassifiable or silly activities",M,Y,,"G. H. Balazs & A. H. Kam; V.M. Coppleson (1958), p.250; J. Borg, p.69; L. Taylor (1993), pp. 94-95",1902.0,Aug
Provoked,ITALY,Liguria,Fishing related,M,N,,"C. Moore, GSAF",1902.0,Jul
Provoked,USA,New Jersey,Swimming related,M,N,,"New York Times, 7/7/1902",1902.0,Jul
Unprovoked,EGYPT,Mediterranean Sea,Diving activities,M,N,,M. Bardanis,1902.0,Jun
Provoked,NEW ZEALAND,North Island,Beach activities,M,N,,The Colonist 2/22/1902,1902.0,Feb
Unprovoked,AUSTRALIA,New South Wales,"Other random, unclassifiable or silly activities",M,Y,,"The Advertiser, 1/25/1902",1902.0,Jan
Unprovoked,AUSTRALIA,Queensland,Swimming related,M,N,Afternoon,"Brisbane Courier, 1/20/1902",1902.0,Jan
Unprovoked,AUSTRALIA,Queensland,Beach activities,M,N,,"The Argus, 12/2/1901",1901.0,Dec
Unprovoked,PHILIPPINES,Zamboanga del Sur Province,Fishing related,M,N,,"J.A. Guthrie, M.D.; Newark Advocate, 5/24/1902;  V.M. Coppleson (1958), p.264",1901.0,Oct
Unprovoked,CYPRUS,Southern Cyprus,Swimming related,M,Y,,"Bardanis citing Embros, 9/23/1901",1901.0,Sep
Unprovoked,SOUTH AFRICA,Western Cape Province,Swimming related,M,Y,Afternoon,"M. Levine, GSAF",1901.0,Jul
Unprovoked,PHILIPPINES,Western Viscayas,Swimming related,M,N,Afternoon,"J.A. Guthrie;  Sun, 7/13/1913; V.M. Coppleson, p.264 also states ""Native taken near same spot 3 months previously.""",1901.0,Jun
Unprovoked,AUSTRALIA,Queensland,Beach activities,M,Y,,"Otago Witness, 2/6/1901",1901.0,Jan
Unprovoked,USA,Florida,Beach activities,M,N,,"W.H. Gregg; L. Schultz & M. Malin, p.533",1901.0,
Unprovoked,AUSTRALIA,New South Wales,Beach activities,M,Y,,"Taranaki Herald, 12/28/1900",1900.0,Dec
Unprovoked,SOUTH AFRICA,Western Cape Province,Swimming related,M,Y,,"P. Logan; M. Levine, GSAF",1900.0,Nov
Unprovoked,AUSTRALIA,Queensland,Swimming related,M,N,,"Sydney Morning Herald, 9/17/1900",1900.0,Sep
Unprovoked,USA,Rhode Island,Diving activities,M,UNKNOWN,,"NY Times, 9/14/1900",1900.0,Sep
Unprovoked,USA,Hawaii,"Other random, unclassifiable or silly activities",M,N,Afternoon,"Honolulu Republican, 9/6/1900",1900.0,Sep
Unprovoked,USA,North Carolina,Beach activities,M,N,Afternoon,"C. Creswell, GSAF",1900.0,Aug
Unprovoked,CROATIA, Primorje-Gorski Kotar County,Swimming related,M,Y,,"C. Moore, GSAF",1900.0,Jul
Unprovoked,AUSTRALIA,New South Wales,Beach activities,M,N,Afternoon,"Poverty Bay Herald, 2/12/1900",1900.0,Jan
Unprovoked,SOUTH AFRICA,Eastern Cape Province,Swimming related,M,N,Morning,H. Monsen ,1900.0,
Unprovoked,AUSTRALIA,Queensland,"Other random, unclassifiable or silly activities",M,N,Afternoon,"Brisbane Courier, 12/21/1899",1899.0,Dec
Boating,AUSTRALIA,Victoria,Fishing related,,N,Morning,"C. Moore, GSAF",1899.0,Oct
Unprovoked,LIBYA,Mediterranean Sea,Diving activities,M,N,,"Iowa Daily Press, 10/12/1899",1899.0,Oct
Unprovoked,LIBYA,Mediterranean Sea,Diving activities,M,Y,,"Iowa Daily Press, 10/12/1899",1899.0,Oct
Unprovoked,MEXICO,Tamaulipas,Swimming related,M,Y,,"Bryan Morning Eagle, 9/12/1899",1899.0,Sep
Provoked,USA,California,Consequence of handeling sharks,M,Y,,"Mexia Evening Ledger, 8/23/1899",1899.0,Aug
Unprovoked,USA,Florida,Swimming related,M,Y,,"Washington Post, 8/16/1899, p.1",1899.0,Aug
